year,month,region,county,market_name,food_category,food_item,measurement_unit,local_price,normalized_unit,rainfall_mm,temperature_c
2017,Jan,Nairobi,Nairobi,Nairobi,milk and dairy,"Milk (cow, pasteurized)",500 ML,49.0,0.5,58.11,25.35
2017,Jan,Nairobi,Nairobi,Nairobi,non-food,Fuel (diesel),L,84.23,1.0,58.11,25.35
2017,Jan,Nairobi,Nairobi,Nairobi,non-food,Fuel (petrol-gasoline),L,96.01,1.0,58.11,25.35
2017,Jan,Nairobi,Nairobi,Nairobi,oil and fats,Oil (vegetable),L,175.0,1.0,58.11,25.35
2017,Jan,North Eastern,Garissa,Garissa,cereals and tubers,Maize (white),KG,55.0,1.0,58.11,25.35
2017,Jan,North Eastern,Mandera,Mandera,cereals and tubers,Maize (white),KG,66.0,1.0,58.11,25.35
2017,Jan,Nyanza,Kisumu,Kisumu,cereals and tubers,Potatoes (Irish),50 KG,3274.0,50.0,58.11,25.35
2017,Jan,Nyanza,Kisumu,Kisumu,cereals and tubers,Sorghum,90 KG,3920.0,90.0,58.11,25.35
2017,Jan,Nyanza,Kisumu,Kisumu,pulses and nuts,Beans,KG,72.8,1.0,58.11,25.35
2017,Jan,Nyanza,Kisumu,Kisumu,pulses and nuts,Beans (dry),90 KG,7920.0,90.0,58.11,25.35
2017,Jan,Rift Valley,Baringo,Marigat (Baringo),pulses and nuts,Beans (dry),KG,108.0,1.0,58.11,25.35
2017,Jan,Rift Valley,Kajiado,Kajiado,pulses and nuts,Beans (dry),KG,91.0,1.0,58.11,25.35
2017,Jan,Rift Valley,Nakuru,Nakuru,cereals and tubers,Maize,KG,35.93,1.0,58.11,25.35
2017,Jan,Rift Valley,Nakuru,Nakuru,cereals and tubers,Maize (white),90 KG,2620.0,90.0,58.11,25.35
2017,Jan,Rift Valley,Nakuru,Nakuru,cereals and tubers,Potatoes (Irish),50 KG,3356.0,50.0,58.11,25.35
2017,Jan,Rift Valley,Nakuru,Nakuru,cereals and tubers,Sorghum,90 KG,3600.0,90.0,58.11,25.35
2017,Jan,Rift Valley,Nakuru,Nakuru,pulses and nuts,Beans,KG,59.14,1.0,58.11,25.35
2017,Jan,Rift Valley,Nakuru,Nakuru,pulses and nuts,Beans (dry),90 KG,5000.0,90.0,58.11,25.35
2017,Jan,Rift Valley,Turkana,Lodwar (Turkana),cereals and tubers,Maize (white),KG,87.0,1.0,58.11,25.35
2017,Jan,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),pulses and nuts,Beans,KG,80.66,1.0,58.11,25.35
2017,Jan,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),pulses and nuts,Beans (dry),90 KG,7380.0,90.0,58.11,25.35
2024,Apr,Central,Nyeri,Karatina (Nyeri),cereals and tubers,"Potatoes (Irish, red)",50 KG,2750.0,50.0,58.11,25.35
2024,Apr,Central,Nyeri,Karatina (Nyeri),vegetables and fruits,Cabbage,126 KG,1103.0,126.0,58.11,25.35
2024,Apr,Central,Nyeri,Karatina (Nyeri),vegetables and fruits,Kale,50 KG,750.0,50.0,58.11,25.35
2024,Apr,Eastern,Makueni,Kathonzweni (Makueni),pulses and nuts,Cowpeas,90 KG,4950.0,90.0,58.11,25.35
2024,Apr,Eastern,Makueni,Kathonzweni (Makueni),vegetables and fruits,Cabbage,126 KG,3066.0,126.0,58.11,25.35
2024,Apr,Eastern,Makueni,Kathonzweni (Makueni),vegetables and fruits,Tomatoes,64 KG,4800.0,64.0,58.11,25.35
2024,Apr,Nairobi,Nairobi,Kangemi (Nairobi),cereals and tubers,"Potatoes (Irish, white)",50 KG,2750.0,50.0,58.11,25.35
2024,Apr,Nairobi,Nairobi,Kangemi (Nairobi),cereals and tubers,Rice (aromatic),50 KG,7875.0,50.0,58.11,25.35
2024,Apr,Nairobi,Nairobi,Kangemi (Nairobi),pulses and nuts,Cowpeas,90 KG,7100.0,90.0,58.11,25.35
2024,Apr,Nairobi,Nairobi,Kangemi (Nairobi),vegetables and fruits,Onions (dry),13 KG,1127.0,13.0,58.11,25.35
2024,Apr,Nairobi,Nairobi,Wakulima (Nairobi),cereals and tubers,"Potatoes (Irish, white)",50 KG,2484.0,50.0,58.11,25.35
2024,Apr,Nairobi,Nairobi,Wakulima (Nairobi),cereals and tubers,Rice (aromatic),50 KG,6991.5,50.0,58.11,25.35
2024,Apr,Nairobi,Nairobi,Wakulima (Nairobi),pulses and nuts,Beans (dolichos),90 KG,15285.6,90.0,58.11,25.35
2024,Apr,Nairobi,Nairobi,Wakulima (Nairobi),pulses and nuts,Beans (rosecoco),90 KG,13121.1,90.0,58.11,25.35
2024,Apr,Nairobi,Nairobi,Wakulima (Nairobi),pulses and nuts,Cowpeas,90 KG,8550.0,90.0,58.11,25.35
2024,Apr,Nairobi,Nairobi,Wakulima (Nairobi),vegetables and fruits,Kale,50 KG,1515.0,50.0,58.11,25.35
2024,Apr,Nairobi,Nairobi,Wakulima (Nairobi),vegetables and fruits,Onions (dry),13 KG,1861.0,13.0,58.11,25.35
2024,Apr,Nairobi,Nairobi,Wakulima (Nairobi),vegetables and fruits,Tomatoes,64 KG,3226.0,64.0,58.11,25.35
2024,Apr,Rift Valley,Nakuru,Wakulima (Nakuru),cereals and tubers,Rice (aromatic),50 KG,10000.0,50.0,58.11,25.35
2024,Apr,Rift Valley,Nakuru,Wakulima (Nakuru),pulses and nuts,Cowpeas,90 KG,9000.0,90.0,58.11,25.35
2024,Apr,Rift Valley,Nakuru,Wakulima (Nakuru),vegetables and fruits,Cabbage,126 KG,2030.0,126.0,58.11,25.35
2024,Apr,Rift Valley,Nakuru,Wakulima (Nakuru),vegetables and fruits,Kale,50 KG,741.0,50.0,58.11,25.35
2024,Apr,Rift Valley,Nakuru,Wakulima (Nakuru),vegetables and fruits,Onions (dry),13 KG,2326.0,13.0,58.11,25.35
2024,Apr,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),cereals and tubers,"Maize (white, dry)",90 KG,4050.0,90.0,58.11,25.35
2024,Apr,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),vegetables and fruits,Cabbage,126 KG,4410.0,126.0,58.11,25.35
2024,Apr,North Eastern,Garissa,Dagahaley (Daadab),cereals and tubers,Maize flour,KG,107.31,1.0,58.11,25.35
2024,Apr,North Eastern,Garissa,Dagahaley (Daadab),cereals and tubers,Potatoes (Irish),KG,112.69,1.0,58.11,25.35
2024,Apr,North Eastern,Garissa,Dagahaley (Daadab),cereals and tubers,Rice,KG,131.43,1.0,58.11,25.35
2024,Apr,North Eastern,Garissa,Dagahaley (Daadab),cereals and tubers,Wheat flour,KG,107.31,1.0,58.11,25.35
2024,Apr,North Eastern,Garissa,Dagahaley (Daadab),miscellaneous food,Salt,200 G,10.0,0.2,58.11,25.35
2024,Apr,North Eastern,Garissa,Dagahaley (Daadab),miscellaneous food,Sugar,KG,152.72,1.0,58.11,25.35
2024,Apr,North Eastern,Garissa,Dagahaley (Daadab),oil and fats,Oil (vegetable),L,266.63,1.0,58.11,25.35
2024,Apr,North Eastern,Garissa,Dagahaley (Daadab),pulses and nuts,Beans (dry),KG,158.29,1.0,58.11,25.35
2024,Apr,North Eastern,Garissa,Hagadera (Daadab),cereals and tubers,Maize,KG,50.87,1.0,58.11,25.35
2024,Apr,North Eastern,Garissa,Hagadera (Daadab),cereals and tubers,Maize flour,KG,95.54,1.0,58.11,25.35
2024,Apr,North Eastern,Garissa,Hagadera (Daadab),cereals and tubers,Rice,KG,108.97,1.0,58.11,25.35
2024,Apr,North Eastern,Garissa,Hagadera (Daadab),cereals and tubers,Wheat flour,KG,100.0,1.0,58.11,25.35
2024,Apr,North Eastern,Garissa,Hagadera (Daadab),"meat, fish and eggs",Meat (camel),KG,600.0,1.0,58.11,25.35
2024,Apr,North Eastern,Garissa,Hagadera (Daadab),"meat, fish and eggs",Meat (goat),KG,700.0,1.0,58.11,25.35
2024,Apr,North Eastern,Garissa,Hagadera (Daadab),milk and dairy,Milk (UHT),500 ML,39.62,0.5,58.11,25.35
2024,Apr,North Eastern,Garissa,Hagadera (Daadab),miscellaneous food,Salt,200 G,10.0,0.2,58.11,25.35
2024,Apr,North Eastern,Garissa,Hagadera (Daadab),oil and fats,Oil (vegetable),L,251.97,1.0,58.11,25.35
2024,Apr,North Eastern,Garissa,Hagadera (Daadab),pulses and nuts,Beans (dry),KG,133.07,1.0,58.11,25.35
2024,Apr,North Eastern,Garissa,Hagadera (Daadab),vegetables and fruits,Bananas,Unit,10.0,-1.0,58.11,25.35
2024,Apr,North Eastern,Garissa,IFO (Daadab),cereals and tubers,Maize flour,KG,101.44,1.0,58.11,25.35
2024,Apr,North Eastern,Garissa,IFO (Daadab),cereals and tubers,Potatoes (Irish),KG,108.33,1.0,58.11,25.35
2024,Apr,North Eastern,Garissa,IFO (Daadab),cereals and tubers,Rice,KG,149.08,1.0,58.11,25.35
2024,Apr,North Eastern,Garissa,IFO (Daadab),"meat, fish and eggs",Meat (camel),KG,600.0,1.0,58.11,25.35
2024,Apr,North Eastern,Garissa,IFO (Daadab),milk and dairy,"Milk (camel, fresh)",L,200.0,1.0,58.11,25.35
2024,Apr,North Eastern,Garissa,IFO (Daadab),milk and dairy,"Milk (cow, fresh)",L,195.0,1.0,58.11,25.35
2024,Apr,North Eastern,Garissa,IFO (Daadab),miscellaneous food,Salt,200 G,11.62,0.2,58.11,25.35
2024,Apr,North Eastern,Garissa,IFO (Daadab),miscellaneous food,Sugar,KG,146.23,1.0,58.11,25.35
2024,Apr,North Eastern,Garissa,IFO (Daadab),oil and fats,Oil (vegetable),L,230.05,1.0,58.11,25.35
2024,Apr,North Eastern,Garissa,IFO (Daadab),pulses and nuts,Beans (dry),KG,143.09,1.0,58.11,25.35
2024,Apr,Rift Valley,Turkana,Ethiopia (Kakuma),cereals and tubers,Maize flour,KG,80.0,1.0,58.11,25.35
2024,Apr,Rift Valley,Turkana,Ethiopia (Kakuma),cereals and tubers,Potatoes (Irish),KG,100.0,1.0,58.11,25.35
2024,Apr,Rift Valley,Turkana,Ethiopia (Kakuma),cereals and tubers,Rice,KG,210.0,1.0,58.11,25.35
2024,Apr,Rift Valley,Turkana,Ethiopia (Kakuma),cereals and tubers,Sorghum,KG,60.0,1.0,58.11,25.35
2024,Apr,Rift Valley,Turkana,Ethiopia (Kakuma),"meat, fish and eggs",Meat (goat),KG,700.0,1.0,58.11,25.35
2024,Apr,Rift Valley,Turkana,Ethiopia (Kakuma),milk and dairy,Milk (UHT),500 ML,80.0,0.5,58.11,25.35
2024,Apr,Rift Valley,Turkana,Ethiopia (Kakuma),miscellaneous food,Salt,200 G,10.0,0.2,58.11,25.35
2024,Apr,Rift Valley,Turkana,Ethiopia (Kakuma),oil and fats,Oil (vegetable),L,275.0,1.0,58.11,25.35
2024,Apr,Rift Valley,Turkana,Ethiopia (Kakuma),pulses and nuts,Beans (dry),KG,190.0,1.0,58.11,25.35
2024,Apr,Rift Valley,Turkana,HongKong (Kakuma),cereals and tubers,Rice,KG,180.0,1.0,58.11,25.35
2024,Apr,Rift Valley,Turkana,HongKong (Kakuma),cereals and tubers,Sorghum,KG,60.0,1.0,58.11,25.35
2024,Apr,Rift Valley,Turkana,HongKong (Kakuma),cereals and tubers,Wheat flour,KG,100.0,1.0,58.11,25.35
2024,Apr,Rift Valley,Turkana,HongKong (Kakuma),"meat, fish and eggs",Meat (beef),KG,600.0,1.0,58.11,25.35
2024,Apr,Rift Valley,Turkana,HongKong (Kakuma),"meat, fish and eggs",Meat (goat),KG,700.0,1.0,58.11,25.35
2024,Apr,Rift Valley,Turkana,HongKong (Kakuma),milk and dairy,Milk (UHT),500 ML,90.0,0.5,58.11,25.35
2024,Apr,Rift Valley,Turkana,HongKong (Kakuma),miscellaneous food,Salt,200 G,10.0,0.2,58.11,25.35
2024,Apr,Rift Valley,Turkana,Kakuma 2,cereals and tubers,Maize,KG,55.0,1.0,58.11,25.35
2024,Apr,Rift Valley,Turkana,Kakuma 2,cereals and tubers,Potatoes (Irish),KG,80.0,1.0,58.11,25.35
2024,Apr,Rift Valley,Turkana,Kakuma 2,cereals and tubers,Rice,KG,175.0,1.0,58.11,25.35
2024,Apr,Rift Valley,Turkana,Kakuma 2,cereals and tubers,Wheat flour,KG,100.0,1.0,58.11,25.35
2024,Apr,Rift Valley,Turkana,Kakuma 2,"meat, fish and eggs",Meat (goat),KG,700.0,1.0,58.11,25.35
2024,Apr,Rift Valley,Turkana,Kakuma 2,miscellaneous food,Sugar,KG,180.0,1.0,58.11,25.35
2024,Apr,Rift Valley,Turkana,Kakuma 2,pulses and nuts,Beans (dry),KG,155.0,1.0,58.11,25.35
2024,Apr,Rift Valley,Turkana,Kakuma 2,vegetables and fruits,Bananas,Unit,20.0,-1.0,58.11,25.35
2024,Apr,Rift Valley,Turkana,Kakuma 3,cereals and tubers,Maize flour,KG,95.0,1.0,58.11,25.35
2024,Apr,Rift Valley,Turkana,Kakuma 3,cereals and tubers,Potatoes (Irish),KG,100.0,1.0,58.11,25.35
2024,Apr,Rift Valley,Turkana,Kakuma 3,cereals and tubers,Rice,KG,192.5,1.0,58.11,25.35
2024,Apr,Rift Valley,Turkana,Kakuma 3,cereals and tubers,Wheat flour,KG,100.0,1.0,58.11,25.35
2024,Apr,Rift Valley,Turkana,Kakuma 3,"meat, fish and eggs",Meat (beef),KG,600.0,1.0,58.11,25.35
2024,Apr,Rift Valley,Turkana,Kakuma 3,"meat, fish and eggs",Meat (goat),KG,700.0,1.0,58.11,25.35
2024,Apr,Rift Valley,Turkana,Kakuma 3,milk and dairy,Milk (UHT),500 ML,100.0,0.5,58.11,25.35
2024,Apr,Rift Valley,Turkana,Kakuma 3,miscellaneous food,Salt,200 G,10.0,0.2,58.11,25.35
2024,Apr,Rift Valley,Turkana,Kakuma 3,miscellaneous food,Sugar,KG,175.0,1.0,58.11,25.35
2024,Apr,Rift Valley,Turkana,Kakuma 3,oil and fats,Oil (vegetable),L,262.5,1.0,58.11,25.35
2024,Apr,Rift Valley,Turkana,Kakuma 3,pulses and nuts,Beans (dry),KG,195.0,1.0,58.11,25.35
2024,Apr,Rift Valley,Turkana,Kakuma 3,vegetables and fruits,Bananas,Unit,20.0,-1.0,58.11,25.35
2024,Apr,Rift Valley,Turkana,Kakuma 4,cereals and tubers,Maize,KG,50.0,1.0,58.11,25.35
2024,Apr,Rift Valley,Turkana,Kakuma 4,cereals and tubers,Rice,KG,150.0,1.0,58.11,25.35
2024,Apr,Rift Valley,Turkana,Kakuma 4,milk and dairy,Milk (UHT),500 ML,80.0,0.5,58.11,25.35
2024,Apr,Rift Valley,Turkana,Kakuma 4,oil and fats,Oil (vegetable),L,300.0,1.0,58.11,25.35
2024,Apr,Rift Valley,Turkana,Kakuma 4,pulses and nuts,Beans (dry),KG,200.0,1.0,58.11,25.35
2024,Apr,Rift Valley,Turkana,Kalobeyei (Village 1),cereals and tubers,Maize,KG,51.67,1.0,58.11,25.35
2024,Apr,Rift Valley,Turkana,Kalobeyei (Village 1),cereals and tubers,Maize flour,KG,91.67,1.0,58.11,25.35
2024,Apr,Rift Valley,Turkana,Kalobeyei (Village 1),cereals and tubers,Rice,KG,141.67,1.0,58.11,25.35
2024,Apr,Rift Valley,Turkana,Kalobeyei (Village 1),cereals and tubers,Wheat flour,KG,96.67,1.0,58.11,25.35
2024,Apr,Rift Valley,Turkana,Kalobeyei (Village 1),"meat, fish and eggs",Meat (beef),KG,600.0,1.0,58.11,25.35
2024,Apr,Rift Valley,Turkana,Kalobeyei (Village 1),"meat, fish and eggs",Meat (camel),KG,600.0,1.0,58.11,25.35
2024,Apr,Rift Valley,Turkana,Kalobeyei (Village 1),"meat, fish and eggs",Meat (goat),KG,650.0,1.0,58.11,25.35
2024,Apr,Rift Valley,Turkana,Kalobeyei (Village 1),milk and dairy,"Milk (camel, fresh)",L,200.0,1.0,58.11,25.35
2024,Apr,Rift Valley,Turkana,Kalobeyei (Village 1),miscellaneous food,Salt,200 G,10.0,0.2,58.11,25.35
2024,Apr,Rift Valley,Turkana,Kalobeyei (Village 1),miscellaneous food,Sugar,KG,176.67,1.0,58.11,25.35
2024,Apr,Rift Valley,Turkana,Kalobeyei (Village 1),pulses and nuts,Beans (dry),KG,156.67,1.0,58.11,25.35
2024,Apr,Rift Valley,Turkana,Kalobeyei (Village 2),cereals and tubers,Maize,KG,70.0,1.0,58.11,25.35
2024,Apr,Rift Valley,Turkana,Kalobeyei (Village 2),cereals and tubers,Maize flour,KG,100.0,1.0,58.11,25.35
2024,Apr,Rift Valley,Turkana,Kalobeyei (Village 2),cereals and tubers,Rice,KG,130.0,1.0,58.11,25.35
2024,Apr,Rift Valley,Turkana,Kalobeyei (Village 2),miscellaneous food,Salt,200 G,10.0,0.2,58.11,25.35
2024,Apr,Rift Valley,Turkana,Kalobeyei (Village 2),miscellaneous food,Sugar,KG,150.0,1.0,58.11,25.35
2024,Apr,Rift Valley,Turkana,Kalobeyei (Village 2),oil and fats,Oil (vegetable),L,250.0,1.0,58.11,25.35
2024,Apr,Rift Valley,Turkana,Kalobeyei (Village 3),cereals and tubers,Maize,KG,60.0,1.0,58.11,25.35
2024,Apr,Rift Valley,Turkana,Kalobeyei (Village 3),cereals and tubers,Maize flour,KG,90.0,1.0,58.11,25.35
2024,Apr,Rift Valley,Turkana,Kalobeyei (Village 3),cereals and tubers,Sorghum,KG,60.0,1.0,58.11,25.35
2024,Apr,Rift Valley,Turkana,Kalobeyei (Village 3),milk and dairy,Milk (UHT),500 ML,90.0,0.5,58.11,25.35
2024,Apr,Rift Valley,Turkana,Kalobeyei (Village 3),miscellaneous food,Sugar,KG,140.0,1.0,58.11,25.35
2024,Apr,Rift Valley,Turkana,Kalobeyei (Village 3),pulses and nuts,Beans (dry),KG,160.0,1.0,58.11,25.35
2024,Apr,Rift Valley,Turkana,Mogadishu (Kakuma),cereals and tubers,Maize flour,KG,85.0,1.0,58.11,25.35
2024,Apr,Rift Valley,Turkana,Mogadishu (Kakuma),cereals and tubers,Potatoes (Irish),KG,85.0,1.0,58.11,25.35
2024,Apr,Rift Valley,Turkana,Mogadishu (Kakuma),cereals and tubers,Rice,KG,160.0,1.0,58.11,25.35
2024,Apr,Rift Valley,Turkana,Mogadishu (Kakuma),cereals and tubers,Sorghum,KG,80.0,1.0,58.11,25.35
2024,Apr,Rift Valley,Turkana,Mogadishu (Kakuma),oil and fats,Oil (vegetable),L,250.0,1.0,58.11,25.35
2016,Aug,Coast,Kilifi,Kilifi,cereals and tubers,Maize (white),KG,39.0,1.0,25.53,24.09
2016,Aug,Coast,Kilifi,Kilifi,pulses and nuts,Beans (dry),KG,88.0,1.0,25.53,24.09
2016,Aug,Coast,Mombasa,Mombasa,cereals and tubers,Maize,KG,33.95,1.0,25.53,24.09
2016,Aug,Coast,Mombasa,Mombasa,cereals and tubers,Maize (white),90 KG,3016.0,90.0,25.53,24.09
2016,Aug,Coast,Mombasa,Mombasa,pulses and nuts,Beans,KG,55.92,1.0,25.53,24.09
2016,Aug,Eastern,Kitui,Kitui,cereals and tubers,Maize (white),KG,33.0,1.0,25.53,24.09
2016,Aug,Eastern,Kitui,Kitui,cereals and tubers,Potatoes (Irish),50 KG,2720.0,50.0,25.53,24.09
2016,Aug,Eastern,Kitui,Kitui,cereals and tubers,Sorghum,90 KG,4500.0,90.0,25.53,24.09
2016,Aug,Eastern,Kitui,Kitui,pulses and nuts,Beans (dry),KG,78.0,1.0,25.53,24.09
2016,Aug,Eastern,Marsabit,Marsabit,cereals and tubers,Maize (white),KG,42.7,1.0,25.53,24.09
2016,Aug,Nairobi,Nairobi,Nairobi,cereals and tubers,Sorghum,90 KG,3316.0,90.0,25.53,24.09
2016,Aug,Nairobi,Nairobi,Nairobi,non-food,Fuel (diesel),L,84.51,1.0,25.53,24.09
2016,Aug,Nairobi,Nairobi,Nairobi,non-food,Fuel (kerosene),L,62.48,1.0,25.53,24.09
2016,Aug,Nairobi,Nairobi,Nairobi,non-food,Fuel (petrol-gasoline),L,95.13,1.0,25.53,24.09
2016,Aug,Nairobi,Nairobi,Nairobi,oil and fats,Oil (vegetable),L,180.0,1.0,25.53,24.09
2016,Aug,North Eastern,Mandera,Mandera,cereals and tubers,Maize (white),KG,64.0,1.0,25.53,24.09
2016,Aug,Nyanza,Kisumu,Kisumu,cereals and tubers,Maize,KG,34.95,1.0,25.53,24.09
2016,Aug,Nyanza,Kisumu,Kisumu,cereals and tubers,Maize (white),90 KG,3200.0,90.0,25.53,24.09
2016,Aug,Nyanza,Kisumu,Kisumu,pulses and nuts,Beans,KG,64.91,1.0,25.53,24.09
2016,Aug,Nyanza,Kisumu,Kisumu,pulses and nuts,Beans (dry),90 KG,7200.0,90.0,25.53,24.09
2016,Aug,Rift Valley,Baringo,Marigat (Baringo),cereals and tubers,Maize (white),KG,41.0,1.0,25.53,24.09
2016,Aug,Rift Valley,Baringo,Marigat (Baringo),pulses and nuts,Beans (dry),KG,94.0,1.0,25.53,24.09
2016,Aug,Rift Valley,Kajiado,Kajiado,cereals and tubers,Maize (white),KG,44.0,1.0,25.53,24.09
2016,Aug,Rift Valley,Kajiado,Kajiado,pulses and nuts,Beans (dry),KG,83.0,1.0,25.53,24.09
2016,Aug,Rift Valley,Nakuru,Nakuru,cereals and tubers,Maize,KG,29.98,1.0,25.53,24.09
2016,Aug,Rift Valley,Nakuru,Nakuru,cereals and tubers,Potatoes (Irish),50 KG,2828.0,50.0,25.53,24.09
2016,Aug,Rift Valley,Nakuru,Nakuru,pulses and nuts,Beans (dry),90 KG,5040.0,90.0,25.53,24.09
2016,Aug,Rift Valley,Turkana,Lodwar (Turkana),cereals and tubers,Maize (white),KG,69.0,1.0,25.53,24.09
2016,Aug,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),cereals and tubers,Maize (white),90 KG,2602.4,90.0,25.53,24.09
2016,Aug,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),cereals and tubers,Potatoes (Irish),50 KG,1346.67,50.0,25.53,24.09
2016,Aug,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),cereals and tubers,Sorghum,90 KG,4950.0,90.0,25.53,24.09
2016,Aug,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),pulses and nuts,Beans,KG,53.11,1.0,25.53,24.09
2021,Sep,Central,Nyeri,Karatina (Nyeri),pulses and nuts,Beans (mung),90 KG,11997.0,90.0,58.11,25.35
2021,Sep,Central,Nyeri,Karatina (Nyeri),pulses and nuts,Beans (yellow),90 KG,8001.0,90.0,58.11,25.35
2021,Sep,Central,Nyeri,Karatina (Nyeri),vegetables and fruits,Kale,50 KG,542.0,50.0,58.11,25.35
2021,Sep,Central,Nyeri,Karatina (Nyeri),vegetables and fruits,Onions (dry),13 KG,596.0,13.0,58.11,25.35
2021,Sep,Central,Nyeri,Karatina (Nyeri),vegetables and fruits,Tomatoes,64 KG,3157.0,64.0,58.11,25.35
2021,Sep,Coast,Mombasa,Kongowea (Mombasa),pulses and nuts,Beans (kidney),90 KG,6696.0,90.0,58.11,25.35
2021,Sep,Coast,Mombasa,Kongowea (Mombasa),pulses and nuts,Beans (yellow),90 KG,6903.0,90.0,58.11,25.35
2021,Sep,Coast,Mombasa,Kongowea (Mombasa),pulses and nuts,Cowpeas,90 KG,5850.0,90.0,58.11,25.35
2021,Sep,Coast,Mombasa,Kongowea (Mombasa),vegetables and fruits,Onions (dry),13 KG,699.0,13.0,58.11,25.35
2021,Sep,Eastern,Kitui,Kitui town (Kitui),cereals and tubers,Millet (finger),90 KG,9300.0,90.0,58.11,25.35
2021,Sep,Eastern,Kitui,Kitui town (Kitui),cereals and tubers,Sorghum (red),90 KG,5025.0,90.0,58.11,25.35
2021,Sep,Eastern,Kitui,Kitui town (Kitui),pulses and nuts,Beans (kidney),90 KG,6498.0,90.0,58.11,25.35
2021,Sep,Eastern,Kitui,Kitui town (Kitui),pulses and nuts,Beans (mung),90 KG,9333.0,90.0,58.11,25.35
2021,Sep,Eastern,Kitui,Kitui town (Kitui),vegetables and fruits,Cabbage,126 KG,2268.0,126.0,58.11,25.35
2021,Sep,Eastern,Kitui,Kitui town (Kitui),vegetables and fruits,Kale,50 KG,1250.0,50.0,58.11,25.35
2021,Sep,Eastern,Machakos,Tala Centre Market (Machakos),cereals and tubers,Millet (finger),90 KG,7200.0,90.0,58.11,25.35
2021,Sep,Eastern,Machakos,Tala Centre Market (Machakos),cereals and tubers,Rice (aromatic),50 KG,6875.0,50.0,58.11,25.35
2021,Sep,Eastern,Machakos,Tala Centre Market (Machakos),pulses and nuts,Beans (dolichos),90 KG,8156.0,90.0,58.11,25.35
2021,Sep,Eastern,Machakos,Tala Centre Market (Machakos),pulses and nuts,Beans (kidney),90 KG,6750.0,90.0,58.11,25.35
2021,Sep,Eastern,Machakos,Tala Centre Market (Machakos),pulses and nuts,Beans (rosecoco),90 KG,6750.0,90.0,58.11,25.35
2021,Sep,Eastern,Machakos,Tala Centre Market (Machakos),pulses and nuts,Beans (yellow),90 KG,8325.0,90.0,58.11,25.35
2021,Sep,Eastern,Machakos,Tala Centre Market (Machakos),pulses and nuts,Cowpeas,90 KG,6300.0,90.0,58.11,25.35
2021,Sep,Eastern,Machakos,Tala Centre Market (Machakos),vegetables and fruits,Kale,50 KG,1281.0,50.0,58.11,25.35
2021,Sep,Eastern,Machakos,Tala Centre Market (Machakos),vegetables and fruits,Onions (dry),13 KG,731.0,13.0,58.11,25.35
2021,Sep,Eastern,Machakos,Tala Centre Market (Machakos),vegetables and fruits,Tomatoes,64 KG,2790.0,64.0,58.11,25.35
2021,Sep,Eastern,Meru South,Kaanwa (Tharaka Nithi),cereals and tubers,Millet (finger),90 KG,5625.0,90.0,58.11,25.35
2021,Sep,Eastern,Meru South,Kaanwa (Tharaka Nithi),cereals and tubers,Sorghum (red),90 KG,5400.0,90.0,58.11,25.35
2021,Sep,Eastern,Meru South,Kaanwa (Tharaka Nithi),cereals and tubers,Sorghum (white),90 KG,5100.0,90.0,58.11,25.35
2021,Sep,Eastern,Meru South,Kaanwa (Tharaka Nithi),pulses and nuts,Beans (rosecoco),90 KG,6000.0,90.0,58.11,25.35
2021,Sep,Eastern,Meru South,Kaanwa (Tharaka Nithi),pulses and nuts,Beans (yellow),90 KG,7440.0,90.0,58.11,25.35
2021,Sep,Eastern,Meru South,Kaanwa (Tharaka Nithi),pulses and nuts,Cowpeas,90 KG,6075.0,90.0,58.11,25.35
2021,Sep,Eastern,Meru South,Kaanwa (Tharaka Nithi),vegetables and fruits,Cabbage,126 KG,3150.0,126.0,58.11,25.35
2021,Sep,Eastern,Meru South,Kaanwa (Tharaka Nithi),vegetables and fruits,Kale,50 KG,1469.0,50.0,58.11,25.35
2021,Sep,Eastern,Meru South,Kaanwa (Tharaka Nithi),vegetables and fruits,Onions (dry),13 KG,756.0,13.0,58.11,25.35
2021,Sep,Nairobi,Nairobi,Kangemi (Nairobi),cereals and tubers,"Potatoes (Irish, white)",50 KG,1150.0,50.0,58.11,25.35
2021,Sep,Nairobi,Nairobi,Kangemi (Nairobi),cereals and tubers,Rice (aromatic),50 KG,8500.0,50.0,58.11,25.35
2021,Sep,Nairobi,Nairobi,Kangemi (Nairobi),pulses and nuts,Beans (dolichos),90 KG,9000.0,90.0,58.11,25.35
2021,Sep,Nairobi,Nairobi,Kangemi (Nairobi),pulses and nuts,Beans (rosecoco),90 KG,9900.0,90.0,58.11,25.35
2021,Sep,Nairobi,Nairobi,Kangemi (Nairobi),pulses and nuts,Beans (yellow),90 KG,10125.0,90.0,58.11,25.35
2021,Sep,Nairobi,Nairobi,Kangemi (Nairobi),vegetables and fruits,Cabbage,126 KG,1682.0,126.0,58.11,25.35
