date,region,county,market,category,commodity,unit,pricetype,price
12/15/2024,Rift Valley,Turkana,Kalobeyei (Village 1),vegetables and fruits,Bananas,Unit,Retail,20
12/15/2024,Rift Valley,Turkana,Kalobeyei (Village 2),cereals and tubers,Maize,KG,Retail,55.5
12/15/2024,Rift Valley,Turkana,Kalobeyei (Village 2),cereals and tubers,Maize flour,KG,Retail,78.33
12/15/2024,Rift Valley,Turkana,Kalobeyei (Village 2),cereals and tubers,Potatoes (Irish),KG,Retail,80
12/15/2024,Rift Valley,Turkana,Kalobeyei (Village 2),cereals and tubers,Wheat flour,KG,Retail,98.33
12/15/2024,Rift Valley,Turkana,Kalobeyei (Village 2),"meat, fish and eggs",Meat (beef),KG,Retail,633.33
12/15/2024,Rift Valley,Turkana,Kalobeyei (Village 2),milk and dairy,Milk (UHT),500 ML,Retail,78.33
12/15/2024,Rift Valley,Turkana,Kalobeyei (Village 2),miscellaneous food,Sugar,KG,Retail,148.33
12/15/2024,Rift Valley,Turkana,Kalobeyei (Village 2),pulses and nuts,Beans (dry),KG,Retail,145
12/15/2024,Rift Valley,Turkana,Kalobeyei (Village 2),vegetables and fruits,Bananas,Unit,Retail,20
12/15/2024,Rift Valley,Turkana,Kalobeyei (Village 3),cereals and tubers,Maize,KG,Retail,61.67
12/15/2024,Rift Valley,Turkana,Kalobeyei (Village 3),cereals and tubers,Maize flour,KG,Retail,76.67
12/15/2024,Rift Valley,Turkana,Kalobeyei (Village 3),cereals and tubers,Potatoes (Irish),KG,Retail,83.33
12/15/2024,Rift Valley,Turkana,Kalobeyei (Village 3),cereals and tubers,Rice,KG,Retail,93.33
12/15/2024,Rift Valley,Turkana,Kalobeyei (Village 3),cereals and tubers,Sorghum,KG,Retail,90
12/15/2024,Rift Valley,Turkana,Kalobeyei (Village 3),cereals and tubers,Wheat flour,KG,Retail,86.67
12/15/2024,Rift Valley,Turkana,Kalobeyei (Village 3),"meat, fish and eggs",Meat (beef),KG,Retail,533.33
12/15/2024,Rift Valley,Turkana,Kalobeyei (Village 3),"meat, fish and eggs",Meat (goat),KG,Retail,666.67
12/15/2024,Rift Valley,Turkana,Kalobeyei (Village 3),miscellaneous food,Salt,200 G,Retail,10
12/15/2024,Rift Valley,Turkana,Kalobeyei (Village 3),miscellaneous food,Sugar,KG,Retail,136.67
12/15/2024,Rift Valley,Turkana,Kalobeyei (Village 3),oil and fats,Cooking fat,KG,Retail,380
12/15/2024,Rift Valley,Turkana,Kalobeyei (Village 3),oil and fats,Oil (vegetable),L,Retail,310
12/15/2024,Rift Valley,Turkana,Kalobeyei (Village 3),pulses and nuts,Beans (dry),KG,Retail,110
12/15/2024,Rift Valley,Turkana,Kalobeyei (Village 3),vegetables and fruits,Bananas,Unit,Retail,20
12/15/2024,Rift Valley,Turkana,Mogadishu (Kakuma),cereals and tubers,Maize,KG,Retail,55
12/15/2024,Rift Valley,Turkana,Mogadishu (Kakuma),cereals and tubers,Maize flour,KG,Retail,77.5
12/15/2024,Rift Valley,Turkana,Mogadishu (Kakuma),cereals and tubers,Potatoes (Irish),KG,Retail,70
12/15/2024,Rift Valley,Turkana,Mogadishu (Kakuma),cereals and tubers,Sorghum,KG,Retail,80
12/15/2024,Rift Valley,Turkana,Mogadishu (Kakuma),"meat, fish and eggs",Meat (camel),KG,Retail,600
12/15/2024,Rift Valley,Turkana,Mogadishu (Kakuma),"meat, fish and eggs",Meat (goat),KG,Retail,650
12/15/2024,Rift Valley,Turkana,Mogadishu (Kakuma),milk and dairy,Milk (UHT),500 ML,Retail,90
12/15/2024,Rift Valley,Turkana,Mogadishu (Kakuma),milk and dairy,"Milk (camel, fresh)",L,Retail,200
12/15/2024,Rift Valley,Turkana,Mogadishu (Kakuma),pulses and nuts,Beans (dry),KG,Retail,152.5
1/15/2025,North Eastern,Garissa,Dagahaley (Daadab),cereals and tubers,Maize flour,KG,Retail,88.38
1/15/2025,North Eastern,Garissa,Dagahaley (Daadab),cereals and tubers,Potatoes (Irish),KG,Retail,67.12
1/15/2025,North Eastern,Garissa,Dagahaley (Daadab),cereals and tubers,Rice,KG,Retail,117.22
1/15/2025,North Eastern,Garissa,Dagahaley (Daadab),cereals and tubers,Wheat flour,KG,Retail,97.48
1/15/2025,North Eastern,Garissa,Dagahaley (Daadab),miscellaneous food,Sugar,KG,Retail,120.23
1/15/2025,North Eastern,Garissa,Dagahaley (Daadab),oil and fats,Oil (vegetable),L,Retail,266.5
1/15/2025,North Eastern,Garissa,Dagahaley (Daadab),pulses and nuts,Beans (dry),KG,Retail,118.27
1/15/2025,North Eastern,Garissa,Dagahaley (Daadab),vegetables and fruits,Bananas,Unit,Retail,10
1/15/2025,North Eastern,Garissa,Hagadera (Daadab),cereals and tubers,Maize,KG,Retail,60
1/15/2025,North Eastern,Garissa,Hagadera (Daadab),cereals and tubers,Maize flour,KG,Retail,95.35
1/15/2025,North Eastern,Garissa,Hagadera (Daadab),cereals and tubers,Rice,KG,Retail,100.12
1/15/2025,North Eastern,Garissa,Hagadera (Daadab),cereals and tubers,Wheat flour,KG,Retail,99.43
1/15/2025,North Eastern,Garissa,Hagadera (Daadab),"meat, fish and eggs",Meat (goat),KG,Retail,750
1/15/2025,North Eastern,Garissa,Hagadera (Daadab),miscellaneous food,Sugar,KG,Retail,121.67
1/15/2025,North Eastern,Garissa,Hagadera (Daadab),oil and fats,Oil (vegetable),L,Retail,275.36
1/15/2025,North Eastern,Garissa,Hagadera (Daadab),pulses and nuts,Beans (dry),KG,Retail,118.87
1/15/2025,North Eastern,Garissa,Hagadera (Daadab),vegetables and fruits,Bananas,Unit,Retail,10
1/15/2025,North Eastern,Garissa,IFO (Daadab),cereals and tubers,Maize,KG,Retail,70
1/15/2025,North Eastern,Garissa,IFO (Daadab),cereals and tubers,Maize flour,KG,Retail,100
1/15/2025,North Eastern,Garissa,IFO (Daadab),cereals and tubers,Potatoes (Irish),KG,Retail,64.59
1/15/2025,North Eastern,Garissa,IFO (Daadab),"meat, fish and eggs",Meat (camel),KG,Retail,623.56
1/15/2025,North Eastern,Garissa,IFO (Daadab),miscellaneous food,Salt,200 G,Retail,10
1/15/2025,North Eastern,Garissa,IFO (Daadab),oil and fats,Oil (vegetable),L,Retail,273.29
1/15/2025,North Eastern,Garissa,IFO (Daadab),pulses and nuts,Beans (dry),KG,Retail,119.73
1/15/2025,North Eastern,Garissa,IFO (Daadab),vegetables and fruits,Bananas,Unit,Retail,10
1/15/2025,Rift Valley,Turkana,Kakuma 3,cereals and tubers,Maize,KG,Retail,56.67
1/15/2025,Rift Valley,Turkana,Kakuma 3,cereals and tubers,Maize flour,KG,Retail,80
1/15/2025,Rift Valley,Turkana,Kakuma 3,cereals and tubers,Potatoes (Irish),KG,Retail,80
1/15/2025,Rift Valley,Turkana,Kakuma 3,cereals and tubers,Wheat flour,KG,Retail,93.33
1/15/2025,Rift Valley,Turkana,Kakuma 3,"meat, fish and eggs",Meat (camel),KG,Retail,600
1/15/2025,Rift Valley,Turkana,Kakuma 3,"meat, fish and eggs",Meat (goat),KG,Retail,675
1/15/2025,Rift Valley,Turkana,Kakuma 3,miscellaneous food,Salt,200 G,Retail,10
1/15/2025,Rift Valley,Turkana,Kakuma 3,miscellaneous food,Sugar,KG,Retail,153.33
1/15/2025,Rift Valley,Turkana,Kakuma 3,vegetables and fruits,Bananas,Unit,Retail,20
1/15/2025,Rift Valley,Turkana,Kakuma 4,cereals and tubers,Maize,KG,Retail,48.33
1/15/2025,Rift Valley,Turkana,Kakuma 4,cereals and tubers,Maize flour,KG,Retail,76.67
1/15/2025,Rift Valley,Turkana,Kakuma 4,cereals and tubers,Potatoes (Irish),KG,Retail,83.33
1/15/2025,Rift Valley,Turkana,Kakuma 4,cereals and tubers,Wheat flour,KG,Retail,86.67
1/15/2025,Rift Valley,Turkana,Kakuma 4,"meat, fish and eggs",Meat (beef),KG,Retail,600
1/15/2025,Rift Valley,Turkana,Kakuma 4,"meat, fish and eggs",Meat (goat),KG,Retail,700
1/15/2025,Rift Valley,Turkana,Kakuma 4,milk and dairy,Milk (UHT),500 ML,Retail,93.33
1/15/2025,Rift Valley,Turkana,Kakuma 4,miscellaneous food,Salt,200 G,Retail,13.33
1/15/2025,Rift Valley,Turkana,Kakuma 4,oil and fats,Oil (vegetable),L,Retail,316.67
1/15/2025,Rift Valley,Turkana,Kakuma 4,pulses and nuts,Beans (dry),KG,Retail,160
1/15/2025,Rift Valley,Turkana,Kakuma 4,vegetables and fruits,Bananas,Unit,Retail,20
1/15/2025,Rift Valley,Turkana,Kalobeyei (Village 1),cereals and tubers,Maize,KG,Retail,50
1/15/2025,Rift Valley,Turkana,Kalobeyei (Village 1),cereals and tubers,Rice,KG,Retail,116.67
1/15/2025,Rift Valley,Turkana,Kalobeyei (Village 1),"meat, fish and eggs",Meat (goat),KG,Retail,750
1/15/2025,Rift Valley,Turkana,Kalobeyei (Village 1),milk and dairy,Milk (UHT),500 ML,Retail,83.33
1/15/2025,Rift Valley,Turkana,Kalobeyei (Village 1),miscellaneous food,Salt,200 G,Retail,10
1/15/2025,Rift Valley,Turkana,Kalobeyei (Village 1),miscellaneous food,Sugar,KG,Retail,166.67
1/15/2025,Rift Valley,Turkana,Kalobeyei (Village 1),pulses and nuts,Beans (dry),KG,Retail,150
1/15/2025,Rift Valley,Turkana,Kalobeyei (Village 2),cereals and tubers,Maize,KG,Retail,43.33
1/15/2025,Rift Valley,Turkana,Kalobeyei (Village 2),cereals and tubers,Maize flour,KG,Retail,76.67
1/15/2025,Rift Valley,Turkana,Kalobeyei (Village 2),cereals and tubers,Wheat flour,KG,Retail,90
1/15/2025,Rift Valley,Turkana,Kalobeyei (Village 2),"meat, fish and eggs",Meat (camel),KG,Retail,600
1/15/2025,Rift Valley,Turkana,Kalobeyei (Village 2),"meat, fish and eggs",Meat (goat),KG,Retail,666.67
1/15/2025,Rift Valley,Turkana,Kalobeyei (Village 2),milk and dairy,Milk (UHT),500 ML,Retail,80
1/15/2025,Rift Valley,Turkana,Kalobeyei (Village 2),miscellaneous food,Salt,200 G,Retail,10
1/15/2025,Rift Valley,Turkana,Kalobeyei (Village 2),miscellaneous food,Sugar,KG,Retail,163.33
1/15/2025,Rift Valley,Turkana,Kalobeyei (Village 2),oil and fats,Oil (vegetable),L,Retail,300
1/15/2025,Rift Valley,Turkana,Kalobeyei (Village 2),vegetables and fruits,Bananas,Unit,Retail,20
1/15/2025,Rift Valley,Turkana,Kalobeyei (Village 3),cereals and tubers,Maize,KG,Retail,55
1/15/2025,Rift Valley,Turkana,Kalobeyei (Village 3),cereals and tubers,Maize flour,KG,Retail,77.5
1/15/2025,Rift Valley,Turkana,Kalobeyei (Village 3),cereals and tubers,Potatoes (Irish),KG,Retail,100
1/15/2025,Rift Valley,Turkana,Kalobeyei (Village 3),cereals and tubers,Rice,KG,Retail,117.5
1/15/2025,Rift Valley,Turkana,Kalobeyei (Village 3),cereals and tubers,Wheat flour,KG,Retail,85
1/15/2025,Rift Valley,Turkana,Kalobeyei (Village 3),"meat, fish and eggs",Meat (beef),KG,Retail,575
1/15/2025,Rift Valley,Turkana,Kalobeyei (Village 3),milk and dairy,Milk (UHT),500 ML,Retail,77.5
1/15/2025,Rift Valley,Turkana,Kalobeyei (Village 3),miscellaneous food,Salt,200 G,Retail,10
1/15/2025,Rift Valley,Turkana,Kalobeyei (Village 3),miscellaneous food,Sugar,KG,Retail,165
1/15/2025,Rift Valley,Turkana,Kalobeyei (Village 3),oil and fats,Oil (vegetable),L,Retail,312.5
1/15/2025,Rift Valley,Turkana,Kalobeyei (Village 3),pulses and nuts,Beans (dry),KG,Retail,130
1/15/2025,Rift Valley,Turkana,Kalobeyei (Village 3),vegetables and fruits,Bananas,Unit,Retail,20
2/15/2025,North Eastern,Garissa,Dagahaley (Daadab),cereals and tubers,Maize flour,KG,Retail,98.64
2/15/2025,North Eastern,Garissa,Dagahaley (Daadab),cereals and tubers,Potatoes (Irish),KG,Retail,60.78
2/15/2025,North Eastern,Garissa,Dagahaley (Daadab),cereals and tubers,Rice,KG,Retail,121.44
2/15/2025,North Eastern,Garissa,Dagahaley (Daadab),cereals and tubers,Wheat flour,KG,Retail,97.21
2/15/2025,North Eastern,Garissa,Dagahaley (Daadab),miscellaneous food,Salt,200 G,Retail,10
2/15/2025,North Eastern,Garissa,Dagahaley (Daadab),miscellaneous food,Sugar,KG,Retail,123.57
2/15/2025,North Eastern,Garissa,Dagahaley (Daadab),oil and fats,Oil (vegetable),L,Retail,264.48
2/15/2025,North Eastern,Garissa,Dagahaley (Daadab),vegetables and fruits,Bananas,Unit,Retail,10
2/15/2025,North Eastern,Garissa,Hagadera (Daadab),cereals and tubers,Maize,KG,Retail,60
2/15/2025,North Eastern,Garissa,Hagadera (Daadab),cereals and tubers,Maize flour,KG,Retail,96.36
2/15/2025,North Eastern,Garissa,Hagadera (Daadab),cereals and tubers,Rice,KG,Retail,108.14
2/15/2025,North Eastern,Garissa,Hagadera (Daadab),"meat, fish and eggs",Meat (goat),KG,Retail,770.83
2/15/2025,North Eastern,Garissa,Hagadera (Daadab),miscellaneous food,Salt,200 G,Retail,10
2/15/2025,North Eastern,Garissa,IFO (Daadab),cereals and tubers,Maize,KG,Retail,70.3
2/15/2025,North Eastern,Garissa,IFO (Daadab),cereals and tubers,Maize flour,KG,Retail,100.38
2/15/2025,North Eastern,Garissa,IFO (Daadab),cereals and tubers,Potatoes (Irish),KG,Retail,61.4
2/15/2025,North Eastern,Garissa,IFO (Daadab),cereals and tubers,Rice,KG,Retail,117.93
2/15/2025,North Eastern,Garissa,IFO (Daadab),cereals and tubers,Wheat flour,KG,Retail,100.02
2/15/2025,North Eastern,Garissa,IFO (Daadab),"meat, fish and eggs",Meat (camel),KG,Retail,606.25
2/15/2025,North Eastern,Garissa,IFO (Daadab),"meat, fish and eggs",Meat (goat),KG,Retail,600
2/15/2025,North Eastern,Garissa,IFO (Daadab),milk and dairy,"Milk (camel, fresh)",L,Retail,200
2/15/2025,North Eastern,Garissa,IFO (Daadab),miscellaneous food,Salt,200 G,Retail,10
2/15/2025,North Eastern,Garissa,IFO (Daadab),oil and fats,Oil (vegetable),L,Retail,282.59
2/15/2025,North Eastern,Garissa,IFO (Daadab),pulses and nuts,Beans (dry),KG,Retail,119.8
2/15/2025,Rift Valley,Turkana,Ethiopia (Kakuma),cereals and tubers,Maize,KG,Retail,60
2/15/2025,Rift Valley,Turkana,Ethiopia (Kakuma),cereals and tubers,Maize flour,KG,Retail,85
2/15/2025,Rift Valley,Turkana,Ethiopia (Kakuma),cereals and tubers,Rice,KG,Retail,150
2/15/2025,Rift Valley,Turkana,Ethiopia (Kakuma),cereals and tubers,Wheat flour,KG,Retail,100
2/15/2025,Rift Valley,Turkana,Ethiopia (Kakuma),"meat, fish and eggs",Meat (camel),KG,Retail,600
2/15/2025,Rift Valley,Turkana,Ethiopia (Kakuma),"meat, fish and eggs",Meat (goat),KG,Retail,700
2/15/2025,Rift Valley,Turkana,Ethiopia (Kakuma),miscellaneous food,Salt,200 G,Retail,10
2/15/2025,Rift Valley,Turkana,Ethiopia (Kakuma),pulses and nuts,Beans (dry),KG,Retail,155
2/15/2025,Rift Valley,Turkana,Ethiopia (Kakuma),vegetables and fruits,Bananas,Unit,Retail,20
2/15/2025,Rift Valley,Turkana,HongKong (Kakuma),cereals and tubers,Maize,KG,Retail,53.33
2/15/2025,Rift Valley,Turkana,HongKong (Kakuma),cereals and tubers,Maize flour,KG,Retail,77.5
2/15/2025,Rift Valley,Turkana,HongKong (Kakuma),cereals and tubers,Rice,KG,Retail,135
2/15/2025,Rift Valley,Turkana,HongKong (Kakuma),"meat, fish and eggs",Meat (beef),KG,Retail,600
2/15/2025,Rift Valley,Turkana,HongKong (Kakuma),"meat, fish and eggs",Meat (camel),KG,Retail,600
2/15/2025,Rift Valley,Turkana,HongKong (Kakuma),"meat, fish and eggs",Meat (goat),KG,Retail,700
2/15/2025,Rift Valley,Turkana,HongKong (Kakuma),miscellaneous food,Salt,200 G,Retail,11.25
2/15/2025,Rift Valley,Turkana,HongKong (Kakuma),oil and fats,Oil (vegetable),L,Retail,312.5
2/15/2025,Rift Valley,Turkana,HongKong (Kakuma),pulses and nuts,Beans (dry),KG,Retail,170
2/15/2025,Rift Valley,Turkana,Kakuma 2,cereals and tubers,Maize,KG,Retail,50
2/15/2025,Rift Valley,Turkana,Kakuma 2,cereals and tubers,Potatoes (Irish),KG,Retail,73.33
2/15/2025,Rift Valley,Turkana,Kakuma 2,cereals and tubers,Rice,KG,Retail,153.33
2/15/2025,Rift Valley,Turkana,Kakuma 2,"meat, fish and eggs",Meat (camel),KG,Retail,600
2/15/2025,Rift Valley,Turkana,Kakuma 2,"meat, fish and eggs",Meat (goat),KG,Retail,700
2/15/2025,Rift Valley,Turkana,Kakuma 2,milk and dairy,Milk (UHT),500 ML,Retail,80
2/15/2025,Rift Valley,Turkana,Kakuma 2,miscellaneous food,Sugar,KG,Retail,156.67
2/15/2025,Rift Valley,Turkana,Kakuma 2,oil and fats,Oil (vegetable),L,Retail,266.67
2/15/2025,Rift Valley,Turkana,Kakuma 2,pulses and nuts,Beans (dry),KG,Retail,133.33
2/15/2025,Rift Valley,Turkana,Kakuma 2,vegetables and fruits,Bananas,Unit,Retail,20
2/15/2025,Rift Valley,Turkana,Kakuma 3,cereals and tubers,Maize,KG,Retail,55
2/15/2025,Rift Valley,Turkana,Kakuma 3,cereals and tubers,Maize flour,KG,Retail,80
2/15/2025,Rift Valley,Turkana,Kakuma 3,cereals and tubers,Potatoes (Irish),KG,Retail,76.67
2/15/2025,Rift Valley,Turkana,Kakuma 3,cereals and tubers,Rice,KG,Retail,176.67
2/15/2025,Rift Valley,Turkana,Kakuma 3,"meat, fish and eggs",Meat (camel),KG,Retail,600
2/15/2025,Rift Valley,Turkana,Kakuma 3,"meat, fish and eggs",Meat (goat),KG,Retail,666.67
2/15/2025,Rift Valley,Turkana,Kakuma 3,milk and dairy,Milk (UHT),500 ML,Retail,76.67
2/15/2025,Rift Valley,Turkana,Kakuma 3,miscellaneous food,Salt,200 G,Retail,10
2/15/2025,Rift Valley,Turkana,Kakuma 3,oil and fats,Oil (vegetable),L,Retail,276.67
2/15/2025,Rift Valley,Turkana,Kakuma 3,pulses and nuts,Beans (dry),KG,Retail,150
2/15/2025,Rift Valley,Turkana,Kakuma 3,vegetables and fruits,Bananas,Unit,Retail,21.67
2/15/2025,Rift Valley,Turkana,Kakuma 4,cereals and tubers,Maize,KG,Retail,50
2/15/2025,Rift Valley,Turkana,Kakuma 4,cereals and tubers,Maize flour,KG,Retail,70
2/15/2025,Rift Valley,Turkana,Kakuma 4,cereals and tubers,Potatoes (Irish),KG,Retail,93.33
2/15/2025,Rift Valley,Turkana,Kakuma 4,cereals and tubers,Rice,KG,Retail,123.33
2/15/2025,Rift Valley,Turkana,Kakuma 4,cereals and tubers,Wheat flour,KG,Retail,76.67
2/15/2025,Rift Valley,Turkana,Kakuma 4,"meat, fish and eggs",Meat (beef),KG,Retail,600
2/15/2025,Rift Valley,Turkana,Kakuma 4,"meat, fish and eggs",Meat (goat),KG,Retail,700
2/15/2025,Rift Valley,Turkana,Kakuma 4,miscellaneous food,Salt,200 G,Retail,10
2/15/2025,Rift Valley,Turkana,Kakuma 4,miscellaneous food,Sugar,KG,Retail,170
2/15/2025,Rift Valley,Turkana,Kakuma 4,oil and fats,Oil (vegetable),L,Retail,300
2/15/2025,Rift Valley,Turkana,Kakuma 4,pulses and nuts,Beans (dry),KG,Retail,150
2/15/2025,Rift Valley,Turkana,Kalobeyei (Village 1),cereals and tubers,Maize,KG,Retail,50
2/15/2025,Rift Valley,Turkana,Kalobeyei (Village 1),cereals and tubers,Maize flour,KG,Retail,80
2/15/2025,Rift Valley,Turkana,Kalobeyei (Village 1),cereals and tubers,Rice,KG,Retail,116.67
2/15/2025,Rift Valley,Turkana,Kalobeyei (Village 1),cereals and tubers,Wheat flour,KG,Retail,100
2/15/2025,Rift Valley,Turkana,Kalobeyei (Village 1),"meat, fish and eggs",Meat (beef),KG,Retail,600
2/15/2025,Rift Valley,Turkana,Kalobeyei (Village 1),milk and dairy,Milk (UHT),500 ML,Retail,83.33
2/15/2025,Rift Valley,Turkana,Kalobeyei (Village 1),miscellaneous food,Salt,200 G,Retail,10
2/15/2025,Rift Valley,Turkana,Kalobeyei (Village 1),oil and fats,Oil (vegetable),L,Retail,316.67
2/15/2025,Rift Valley,Turkana,Kalobeyei (Village 1),pulses and nuts,Beans (dry),KG,Retail,133.33
2/15/2025,Rift Valley,Turkana,Kalobeyei (Village 1),vegetables and fruits,Bananas,Unit,Retail,20
2/15/2025,Rift Valley,Turkana,Kalobeyei (Village 2),cereals and tubers,Maize,KG,Retail,50
2/15/2025,Rift Valley,Turkana,Kalobeyei (Village 2),cereals and tubers,Maize flour,KG,Retail,80
2/15/2025,Rift Valley,Turkana,Kalobeyei (Village 2),cereals and tubers,Wheat flour,KG,Retail,96.67
2/15/2025,Rift Valley,Turkana,Kalobeyei (Village 2),milk and dairy,Milk (UHT),500 ML,Retail,73.33
2/15/2025,Rift Valley,Turkana,Kalobeyei (Village 2),miscellaneous food,Salt,200 G,Retail,13.33
2/15/2025,Rift Valley,Turkana,Kalobeyei (Village 2),miscellaneous food,Sugar,KG,Retail,183.33
2/15/2025,Rift Valley,Turkana,Kalobeyei (Village 2),oil and fats,Oil (vegetable),L,Retail,333.33
2/15/2025,Rift Valley,Turkana,Kalobeyei (Village 2),pulses and nuts,Beans (dry),KG,Retail,166.67
2/15/2025,Rift Valley,Turkana,Kalobeyei (Village 3),cereals and tubers,Maize,KG,Retail,50
2/15/2025,Rift Valley,Turkana,Kalobeyei (Village 3),cereals and tubers,Maize flour,KG,Retail,76.67
2/15/2025,Rift Valley,Turkana,Kalobeyei (Village 3),cereals and tubers,Potatoes (Irish),KG,Retail,100
2/15/2025,Rift Valley,Turkana,Kalobeyei (Village 3),cereals and tubers,Rice,KG,Retail,103.33
2/15/2025,Rift Valley,Turkana,Kalobeyei (Village 3),"meat, fish and eggs",Meat (beef),KG,Retail,600
2/15/2025,Rift Valley,Turkana,Kalobeyei (Village 3),"meat, fish and eggs",Meat (camel),KG,Retail,600
2/15/2025,Rift Valley,Turkana,Kalobeyei (Village 3),milk and dairy,Milk (UHT),500 ML,Retail,76.67
2/15/2025,Rift Valley,Turkana,Kalobeyei (Village 3),miscellaneous food,Salt,200 G,Retail,10
2/15/2025,Rift Valley,Turkana,Kalobeyei (Village 3),oil and fats,Oil (vegetable),L,Retail,300
2/15/2025,Rift Valley,Turkana,Kalobeyei (Village 3),vegetables and fruits,Bananas,Unit,Retail,20
2/15/2025,Rift Valley,Turkana,Mogadishu (Kakuma),cereals and tubers,Maize,KG,Retail,70
2/15/2025,Rift Valley,Turkana,Mogadishu (Kakuma),cereals and tubers,Rice,KG,Retail,166.67
2/15/2025,Rift Valley,Turkana,Mogadishu (Kakuma),"meat, fish and eggs",Meat (beef),KG,Retail,650
2/15/2025,Rift Valley,Turkana,Mogadishu (Kakuma),"meat, fish and eggs",Meat (camel),KG,Retail,600
2/15/2025,Rift Valley,Turkana,Mogadishu (Kakuma),"meat, fish and eggs",Meat (goat),KG,Retail,700
2/15/2025,Rift Valley,Turkana,Mogadishu (Kakuma),miscellaneous food,Salt,200 G,Retail,11.67
2/15/2025,Rift Valley,Turkana,Mogadishu (Kakuma),oil and fats,Oil (vegetable),L,Retail,326.67
2/15/2025,Rift Valley,Turkana,Mogadishu (Kakuma),pulses and nuts,Beans (dry),KG,Retail,180
3/15/2025,North Eastern,Garissa,Dagahaley (Daadab),cereals and tubers,Potatoes (Irish),KG,Retail,68.21
3/15/2025,North Eastern,Garissa,Dagahaley (Daadab),cereals and tubers,Rice,KG,Retail,116.15
3/15/2025,North Eastern,Garissa,Dagahaley (Daadab),cereals and tubers,Wheat flour,KG,Retail,95.44
3/15/2025,North Eastern,Garissa,Dagahaley (Daadab),miscellaneous food,Sugar,KG,Retail,121.12
3/15/2025,North Eastern,Garissa,Dagahaley (Daadab),oil and fats,Oil (vegetable),L,Retail,268.1
3/15/2025,North Eastern,Garissa,Dagahaley (Daadab),pulses and nuts,Beans (dry),KG,Retail,115.27
3/15/2025,North Eastern,Garissa,Dagahaley (Daadab),vegetables and fruits,Bananas,Unit,Retail,10
3/15/2025,North Eastern,Garissa,Hagadera (Daadab),cereals and tubers,Maize,KG,Retail,60
3/15/2025,North Eastern,Garissa,Hagadera (Daadab),cereals and tubers,Maize flour,KG,Retail,97.42
3/15/2025,North Eastern,Garissa,Hagadera (Daadab),cereals and tubers,Potatoes (Irish),KG,Retail,68.75
